MIDAS,Lake,Towns,Area_ac,Perim_mi,D_Mean_ft,D_Max_ft,Volume_acft,DDrain_sqmi,TDrain_sqmi,Flushes_p_yr,Trop_Cat,Dam,Elev_ft,Major_Drainage,Sub_Drainage,HUC10_Name,HUC10_Code,USGS_Quad24,County,UTM_X,UTM_Y,Latitude,Longitude,WQ_Statement,Invasives,Fishery
9742,unnamed pond,Dennistown Plt,5,0.4,NA,NA,121.608,0.239382,0.35000000000000003,2.59,NA,NA,1740,KENNEBEC,UPPER MOOSE,Moose River (3) at Long Pond,103000103,Stony Brook,Somerset,392601,5062857,45.71093215,-70.37983469,n/a,None known,n/a
9744,Jackman Mill Pond,Moose River,8,0.8,NA,NA,NA,NA,22.6,NA,NA,NA,1200,KENNEBEC,UPPER MOOSE,Moose River (3) at Long Pond,103000103,Heald Pond,Somerset,403053,5056154,45.65216175,-70.2442496,n/a,None known,n/a
9746,unnamed pond,Attean Twp,9,0.8,NA,NA,121.608,0.447876,0.59,8,NA,NA,1210,KENNEBEC,UPPER MOOSE,Moose River (3) at Long Pond,103000103,Attean Pond,Somerset,394035,5048108,45.57843848,-70.35820648,n/a,None known,Coldwater
9748,unnamed pond,Seboeis Plt,13,1.1,NA,NA,NA,NA,1.94,NA,NA,NA,185,PENOBSCOT,LOWER PISCATAQUIS,Seboeis Stream,102000405,Seboeis,Penobscot,521745,5022931,45.3595543,-68.72235462,n/a,None known,n/a
9750,Gray Ledge Deadwater,T3 R9 NWP,1,0.2,NA,NA,NA,NA,23.8,NA,NA,NA,380,PENOBSCOT,LOWER PISCATAQUIS,Seboeis Stream,102000405,Mattamiscontis Mtn,Penobscot,519925,5036055,45.47773947,-68.74507208,n/a,None known,n/a
9752,Simpson Pond,Roque Bluffs,33,1.3,4,6,NA,NA,0.16,NA,EUTRO,no dam,10,COASTAL,COASTAL,Roque Bluffs Coastal,105000206,Roque Bluffs,Washington,620006,4940960,44.61198029,-67.48755295,n/a,None known,Coldwater
9753,Little Trafton Lake,Limestone,4,0.4,NA,NA,NA,NA,NA,NA,NA,NA,585,NA,NA,Aroostook River (4) at Mouth in Canada,101000413,Limestone,Aroostook,587637,5193219,46.88672835,-67.84968691,n/a,None known,n/a
9754,Little Hale Pond,Alder Brook Twp,13,0.9,NA,NA,291.8592,0.756756,0.66,3.41,NA,NA,1549,PENOBSCOT,N. & S. BR. PENOBSCOT,Seeboomook Lake,102000102,Boundary Bald Mtn,Somerset,408979,5076162,45.83300868,-70.17196923,n/a,None known,n/a
9755,Lucifee Pond,T14 R8 WELS,12,0.5,3,5,30.878298,0.220077,0.15,8.89,EUTRO,no dam,861,ST. JOHN,UPPER FISH,St. Froid Lake,101000302,Island Pond,Aroostook,519191,5192586,46.88653376,-68.74810933,n/a,None known,Coldwater
9756,Beaver Pond,Alder Brook Twp,11,0.9,NA,NA,121.608,2.362932,1.97,25.07,NA,NA,1305,PENOBSCOT,N. & S. BR. PENOBSCOT,Seeboomook Lake,102000102,Canada Falls Lake,Somerset,414249,5076209,45.83411107,-70.10414317,n/a,None known,No fishery
9757,Mitchell Pond,T7 R9 WELS,20,0.8,9,15,186.1024785,0.138996,0.15,1.03,MESO,no dam,818,PENOBSCOT,SEBOEIS RIVER,Seboeis River,102000204,Trout Brook Mtn,Piscataquis,512682,5120173,46.23501919,-68.83552583,Below average,None known,Coldwater
9758,unnamed pond,Prentiss Twp,7,0.5,NA,NA,97.2864,0.108108,0.12,1.55,NA,NA,1665,PENOBSCOT,N. & S. BR. PENOBSCOT,Seeboomook Lake,102000102,Penobscot Lake,Somerset,405371,5081249,45.87829825,-70.21941346,n/a,None known,n/a
9759,Bourgoin Lake,"Frenchville, Saint Agatha",29,1.7,4,6,218.8944,0.861003,0.6,4.36,EUTRO,no dam,763,ST. JOHN,LOWER FISH,Eagle Lake,101000303,Daigle,Aroostook,546684,5232843,47.24741239,-68.38309206,n/a,None known,Coldwater
9760,Lower Welman Pond,Prentiss Twp,12,0.6,5,8,NA,NA,1.69,NA,EUTRO,no dam,1650,PENOBSCOT,N. & S. BR. PENOBSCOT,Seeboomook Lake,102000102,Penobscot Lake,Somerset,404411,5080955,45.87551855,-70.23173366,n/a,None known,Coldwater
9761,Little Carpenter Pond,T7 R11 WELS,10,0.5,3,12,100.691424,0.084942,NA,1.19,EUTRO,no dam,1045,PENOBSCOT,MIDDLE E. BR. PENOBSCOT,Grand Lake Matagamon,102000202,Beetle Mtn,Piscataquis,490468,5125045,46.27891056,-69.1237255,n/a,None known,Coldwater
9762,unnamed pond,Dole Brook Twp,8,0.5,NA,NA,80.018064,0.050193,0.08,0.9,NA,NA,1805,PENOBSCOT,N. & S. BR. PENOBSCOT,North Branch Penobscot River,102000101,Penobscot Lake,Somerset,410240,5088036,45.9400229,-70.15795972,n/a,None known,No fishery
9763,Bradbury Lake,New Limerick,39,1.7,20,45,721.8236602,4.94208,16.6,23.32,OLIGO,no dam,456,ST. JOHN,MEDUXNEKEAG,Meduxnekeag River at Woodstock NB,101000504,Ludlow,Aroostook,576759,5109751,46.13701633,-68.00623741,Above average,None known,Coldwater + Warmwater
9764,Spaulding Pond,Dole Brook Twp,32,0.9,4,6,84.15784354,0.301158,0.18,4.84,EUTRO,no dam,1512,PENOBSCOT,N. & S. BR. PENOBSCOT,North Branch Penobscot River,102000101,Penobscot Lake,Somerset,410702,5093128,45.98590516,-70.1529477,n/a,None known,Coldwater
9765,Two Mile Pond,"T16 R13 WELS, T16 R14 WELS",7,0.4,4,7,NA,NA,0.36,NA,MESO,no dam,1115,ST. JOHN,BIG BLACK,Big Black River,101000106,Rocky Mtn SW,Aroostook,464456,5209349,47.03670231,-69.46784793,n/a,None known,Remote
9766,Sears Pond,Dole Brook Twp,12,1,NA,NA,121.608,1.069497,0.98,11.040000000000001,NA,NA,1605,PENOBSCOT,N. & S. BR. PENOBSCOT,North Branch Penobscot River,102000101,Penobscot Lake,Somerset,408036,5091365,45.96969018,-70.1870201,n/a,None known,n/a
9767,Hanson Brook Lake,"Mapleton, Presque Isle",120,3,14,32,NA,NA,3.5500000000000003,NA,EUTRO,surface increased >50%,500,ST. JOHN,MIDDLE AROOSTOOK,Aroostook River (3) at Caribou,101000412,Presque Isle,Aroostook,571801,5172950,46.70624684,-68.06070136,Below average,None known,Coldwater
9768,Durepo Lake,Limestone,64,2.4,NA,NA,NA,NA,NA,NA,NA,NA,615,NA,NA,Aroostook River (4) at Mouth in Canada,101000413,Limestone,Aroostook,587660,5199838,46.94627947,-67.84811876,n/a,None known,Coldwater
9769,Haywire Pond,T1 R5 WELS,21,0.8,10,24,196.9998525,1.115829,0.8300000000000001,6.23,MESO,no dam,375,PENOBSCOT,MOLUNKUS,Molunkus Stream,102000306,Molunkus Lake,Aroostook,552993,5061395,45.7040826,-68.31923988,n/a,None known,Warmwater
9770,unnamed pond,Elm Stream Twp,17,2.5,NA,NA,291.8592,0.915057,12.700000000000001,5.14,NA,NA,1180,PENOBSCOT,UPPER W. BR. PENOBSCOT,Seeboomook Lake,102000102,Seboomook Lake East,Somerset,436755,5092076,45.97933497,-69.81647738,n/a,None known,n/a
9771,Easton Pond,Easton,10,NA,5,14,NA,NA,17.6,NA,NA,NA,555,ST. JOHN,PRESTILE,Big Presque Isle Stream,101000501,Easton,Aroostook,583347,5166165,46.64385884,-67.91090445,n/a,None known,Coldwater
9772,unnamed pond,Elm Stream Twp,13,0.6,NA,NA,NA,NA,0.8200000000000001,NA,NA,NA,1278,PENOBSCOT,N. & S. BR. PENOBSCOT,WEST Branch Penobscot River at Chesuncook Lake,102000103,Seboomook Lake East,Somerset,439481,5093667,45.99390533,-69.78148243,n/a,None known,n/a
9773,Lawton Pond,Mount Chase,5,0.4,3,6,NA,NA,NA,NA,EUTRO,surface increased <50%,910,PENOBSCOT,W. BRANCH MATTAWAMKEAG,West Branch Mattawamkeag River,102000301,Mt Chase,Penobscot,541586,5098463,46.03847575,-68.4625643,n/a,None known,Coldwater
9774,unnamed pond,Russell Pond Twp,5,0.5,NA,NA,NA,NA,0.15,NA,NA,NA,1510,PENOBSCOT,UPPER W. BR. PENOBSCOT,WEST Branch Penobscot River at Chesuncook Lake,102000103,Russell Mtn,Somerset,439002,5103109,46.07883762,-69.78888668,n/a,None known,n/a
9775,Lambert Pond,New Limerick,7,0.4,4,5,NA,NA,0.1,NA,EUTRO,no dam,455,ST. JOHN,MEDUXNEKEAG,Meduxnekeag River at Woodstock NB,101000504,Twin Brook,Aroostook,577861,5109479,46.13443986,-67.99201325,n/a,None known,Coldwater
9776,Sweeney Bog,T6 R17 WELS,40,NA,NA,NA,NA,NA,30.8,NA,NA,NA,1290,PENOBSCOT,N. & S. BR. PENOBSCOT,Baker Branch St. John River,101000101,St. John Pond Depot,Somerset,430604,5117350,46.20618374,-69.8995679,n/a,None known,n/a
9777,Logan Lake,"Houlton, Littleton",12,0.6,12,26,102.5419735,0.138996,0.18,1.61,MESO,no dam,405,ST. JOHN,MEDUXNEKEAG,Meduxnekeag River at Woodstock NB,101000504,Houlton North,Aroostook,588816,5115269,46.18520135,-67.84913606,n/a,None known,Coldwater
9778,unnamed pond,T8 R19 WELS,14,1.8,NA,NA,NA,NA,0.9,NA,NA,NA,1195,ST. JOHN,SW. BRANCH ST. JOHN,Southwest Branch St. John River,101000102,Hardwood Mtn SW,Somerset,412901,5135322,46.36586703,-70.13232525,n/a,None known,n/a
9779,Trafton Lake,Limestone,105,2.4,15,50,NA,NA,4.29,NA,EUTRO,surface increased >50%,580,ST. JOHN,LOWER AROOSTOOK,Aroostook River (4) at Mouth in Canada,101000413,Limestone,Aroostook,588498,5193073,46.88529831,-67.8384189,Below average,None known,Coldwater
9780,unnamed pond,T7 R11 WELS,7,0.4,NA,NA,80.747712,0.111969,0.35000000000000003,1.86,NA,NA,1055,PENOBSCOT,MIDDLE E. BR. PENOBSCOT,Grand Lake Matagamon,102000202,Haymock Lake,Piscataquis,490164,5125822,46.28590753,-69.12768338,n/a,None known,n/a
9781,North Pond,T14 R9 WELS,15,0.6,9,16,NA,NA,0.37,NA,MESO,no dam,1435,ST. JOHN,UPPER FISH,Fish River Lake,101000301,Gardner Pond,Aroostook,508907,5196443,46.92146119,-68.88301483,n/a,None known,Coldwater
9782,unnamed pond,T7 R10 WELS,8,1.2,NA,NA,NA,NA,NA,NA,NA,NA,765,PENOBSCOT,MIDDLE E. BR. PENOBSCOT,Grand Lake Matagamon,102000202,Frost Pond,Piscataquis,503000,5120969,46.24229173,-68.96108606,n/a,None known,n/a
9783,Soldier Pond,Wallagrass,96,3.2,12,49,NA,NA,789,NA,MESO,no dam,561,ST. JOHN,LOWER FISH,Fish River,101000304,Fort Kent South,Aroostook,532413,5222095,47.15155708,-68.57244688,n/a,None known,Coldwater
9784,unnamed pond,T7 R9 WELS,10,0.8,NA,NA,114.31152,1.401543,1.49,14.07,NA,NA,779,PENOBSCOT,MIDDLE E. BR. PENOBSCOT,Grand Lake Matagamon,102000202,Millinocket Lake West,Piscataquis,507199,5121890,46.25055004,-68.90660802,n/a,None known,n/a
9785,Beau Lake,"Big Twenty Twp, T19 R11 WELS",1795,12.6,74,180,138677.8369,461.999538,462,3.95,MESO,no dam,575,ST. JOHN,LOWER ST. JOHN,Lower St. Francis River,101000110,Beau Lake,Aroostook,495749,5242880,47.33936863,-69.05626647,n/a,None known,Coldwater
9786,Hill Pond,T7 R9 WELS,8,0.4,NA,25,121.608,0.196911,0.21,1.97,NA,no dam,758,PENOBSCOT,MIDDLE E. BR. PENOBSCOT,Grand Lake Matagamon,102000202,Trout Brook Mtn,Piscataquis,512316,5119063,46.22503017,-68.8402978,n/a,None known,Coldwater
9787,Allagash Lake,"T7 R14 WELS, T8 R14 WELS",4210,23.8,35,89,151374.0193,54.463266,80.7,0.57,MESO,no dam,1038,PENOBSCOT,UPPER E. BR. PENOBSCOT,Webster Brook,102000201,Allagash Lake,Piscataquis,459701,5129331,46.31635232,-69.52343728,Average,None known,Coldwater
9789,Glazier Lake,T18 R10 WELS,703,6.5,40,118,47001.492,521.999478,522,24.73,MESO,no dam,559,ST. JOHN,LOWER ST. JOHN,Lower St. Francis River,101000110,Falls Brook Lake,Aroostook,499454,5230671,47.22952529,-69.00721237,n/a,None known,Coldwater
9790,Littlefield Pond,Trout Brook Twp,8,0.5,NA,NA,72.9648,0.254826,0.33,4.09,NA,NA,995,PENOBSCOT,MIDDLE E. BR. PENOBSCOT,Grand Lake Matagamon,102000202,Trout Brook Mtn,Piscataquis,513208,5110316,46.14629012,-68.82897347,n/a,None known,Warmwater
9791,Prong Pond,"Beaver Cove, Greenville",447,10.8,8,27,3089.621491,7.961382,NA,3.65,EUTRO,surface increased <50%,1032,KENNEBEC,MOOSEHEAD LAKE,Moosehead Lake,103000105,Lily Bay,Piscataquis,458812,5042561,45.53536835,-69.52752114,n/a,None known,Coldwater
9792,Mud Pond,T13 R10 WELS,3,0.3,NA,NA,NA,NA,NA,NA,NA,NA,1300,ST. JOHN,LOWER ALLAGASH,Big Brook,101000206,Fish River Lake SW,Aroostook,503635,5187145,46.8378359,-68.95233489,n/a,None known,n/a
9794,Robbins Brook Pond,T12 R11 WELS,19,0.7000000000000001,6,14,114.4570442,0.131274,0.22,1.81,EUTRO,no dam,1324,ST. JOHN,MUSQUACOOK,Musquacook Stream,101000205,First Musquacook Lake,Aroostook,487242,5174486,46.7238073,-69.16695478,n/a,None known,Coldwater
9796,Mule Brook Deadwater,T10 R10 WELS,23,NA,NA,NA,NA,NA,10.6,NA,NA,NA,1085,ST. JOHN,MOOSELEUK-MUNSUNGAN,Mooseleuk Stream,101000403,Fifth Musquacook Lake,Piscataquis,499605,5151120,46.5136474,-69.0051483,n/a,None known,n/a
9798,Spring Brook Pond,"T10 R9 WELS, T10 R10 WELS",5,0.4,NA,NA,NA,NA,0.33,NA,NA,NA,1100,ST. JOHN,MOOSELEUK-MUNSUNGAN,Mooseleuk Stream,101000403,Mooseleuk Lake,Piscataquis,503874,5157277,46.56904918,-68.9494544,n/a,None known,n/a
9800,Middle Brook Pond,T9 R9 WELS,3,0.3,NA,NA,NA,NA,0.27,NA,NA,NA,1235,ST. JOHN,MOOSELEUK-MUNSUNGAN,Mooseleuk Stream,101000403,Mooseleuk Mtn,Piscataquis,508618,5143576,46.44570345,-68.88779762,n/a,None known,n/a
9801,unnamed pond,Alna,35,1.5,NA,NA,355.09536,1.27413,1.33,4.6,NA,NA,75,COASTAL,SHEEPSCOT-DYER,Sheepscot River,105000305,Wiscasset,Lincoln,449320,4880694,44.07766472,-69.63295455,n/a,None known,n/a
9802,unnamed pond,T8 R10 WELS,10,0.8,NA,NA,145.9296,0.791505,0.89,6.75,NA,NA,924,ST. JOHN,MOOSELEUK-MUNSUNGAN,Millimagasset Stream,101000401,Millinocket Lake West,Piscataquis,500380,5130724,46.33008922,-68.99506327,n/a,None known,n/a
9803,unnamed pond,Alna,51,2.5,NA,NA,NA,NA,0.43,NA,NA,NA,90,COASTAL,SHEEPSCOT-DYER,Sheepscot River,105000305,Wiscasset,Lincoln,449571,4877876,44.05231646,-69.62954495,n/a,None known,n/a
9805,unnamed pond,Alna,4,0.6,NA,NA,NA,NA,0.58,NA,NA,NA,25,COASTAL,DAMARISCOTTA,Sheepscot River,105000305,Damariscotta,Lincoln,451864,4882837,44.09713052,-69.60136879,n/a,None known,n/a
9806,Little Churchill Pond,T10 R13 WELS,22,0.9,3,5,53.53476019,0.675675,0.76,14.23,EUTRO,no dam,1278,ST. JOHN,UPPER ALLAGASH,Heron Lake (Churchill),101000202,Umsaskis Lake West,Piscataquis,469675,5150353,46.50606724,-69.3952552,n/a,None known,Coldwater
9807,unnamed pond,Dresden,3,0.4,NA,NA,NA,NA,0.35000000000000003,NA,NA,NA,148,MERRYMEETING BAY,MERRYMEETING BAY,Kennebec River Estuary,105000307,Wiscasset,Lincoln,441608,4876581,44.04006406,-69.72880424,n/a,None known,n/a
9808,unnamed pond,T9 R14 WELS,6,0.6,NA,NA,NA,NA,1.7,NA,NA,NA,1310,ST. JOHN,UPPER ALLAGASH,Heron Lake (Churchill),101000202,Upper Russell Pond,Piscataquis,459021,5147941,46.48379688,-69.53389009,n/a,None known,n/a
9809,unnamed pond,Westport,10,0.7000000000000001,NA,NA,NA,NA,0.3,NA,NA,NA,35,NA,NA,Sheepscot Bay,105000306,Westport,Lincoln,442838,4859989,43.89078859,-69.71167163,n/a,None known,n/a
9810,unnamed pond,T9 R12 WELS,2,0.4,NA,NA,NA,NA,NA,NA,NA,NA,1030,ST. JOHN,UPPER ALLAGASH,Heron Lake (Churchill),101000202,Spider Lake,Piscataquis,482066,5139342,46.40741366,-69.23332859,n/a,None known,n/a
9811,West Monroe Pond,T43 MD BPP,8,0.5,11,36,94.78670702,0.138996,0.13,2.03,MESO,no dam,284,ST. CROIX,ST. CROIX,Big Lake at Peter Dana Point,105000105,Monroe Lake,Washington,593905,4992268,45.07764757,-67.80692457,n/a,None known,Coldwater
9812,unnamed pond,T9 R11 WELS,2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,1075,ST. JOHN,UPPER ALLAGASH,Heron Lake (Churchill),101000202,Spider Lake,Piscataquis,488978,5147379,46.47989028,-69.1435962,n/a,None known,n/a
9813,unnamed pond,Soper Mountain Twp,3,0.6,NA,NA,NA,NA,1.3,NA,NA,NA,975,ST. JOHN,UPPER ALLAGASH,Eagle Lake,101000201,Soper Mtn,Piscataquis,480557,5133229,46.35235279,-69.25270246,n/a,None known,n/a
9814,unnamed pond,T8 R11 WELS,3,0.4,NA,NA,NA,NA,NA,NA,NA,NA,1265,ST. JOHN,MOOSELEUK-MUNSUNGAN,Munsungan Stream,101000402,Spider Lake,Piscataquis,490142,5136107,46.37846772,-69.12818246,n/a,None known,n/a
9815,Berrypatch Pond,T31 MD BPP,4,0.4,8,15,NA,NA,0.23,NA,MESO,no dam,232,MACHIAS,NEW & OLD STREAMS,Machias River,105000205,Wesley,Washington,600706,4973650,44.90915345,-67.72426671,n/a,None known,Coldwater
9818,unnamed pond,T8 R11 WELS,2,0.3,NA,NA,38.91456,0.316602,NA,9.78,NA,NA,1290,ST. JOHN,MOOSELEUK-MUNSUNGAN,Munsungan Stream,101000402,Chase Lake,Piscataquis,491819,5137808,46.39379362,-69.10640655,n/a,None known,n/a
9819,East Pike Brook Pond,T18 MD BPP,9,0.5,12,20,89.41787597,0.027027,0.1,0.7000000000000001,MESO,no dam,215,COASTAL,PLEASANT,Pleasant River,105000208,Schoodic Lake,Washington,586353,4951797,44.71434607,-67.90977195,n/a,None known,n/a
9820,unnamed pond,T8 R11 WELS,4,0.3,NA,NA,NA,NA,NA,NA,NA,NA,1290,ST. JOHN,MOOSELEUK-MUNSUNGAN,Eagle Lake,101000201,Spider Lake,Piscataquis,489729,5136431,46.38137687,-69.13356528,n/a,None known,n/a
9821,Peep Lake,T30 MD BPP,36,0.9,7,20,NA,NA,0.21,NA,EUTRO,no dam,268,MACHIAS,WEST BRANCH-MOPANG,Machias River,105000205,Peaked Mtn,Washington,587458,4973869,44.90950124,-67.89209893,n/a,None known,Coldwater
9822,unnamed pond,T8 R11 WELS,0.2,0.1,NA,NA,NA,NA,NA,NA,NA,NA,1205,ST. JOHN,UPPER ALLAGASH,Eagle Lake,101000201,Haymock Lake,Piscataquis,489201,5132811,46.34878805,-69.14035471,n/a,None known,n/a
9823,Horseshoe Pond,T18 MD BPP,17,1,13,36,97.01407915,0.320463,0.21,4.97,MESO,no dam,223,COASTAL,PLEASANT,Narraguagus River,105000209,Schoodic Lake,Washington,586814,4950648,44.70394735,-67.90414217,n/a,None known,n/a
9824,unnamed pond,T8 R11 WELS,4,0.5,NA,NA,NA,NA,NA,NA,NA,NA,1130,ST. JOHN,UPPER ALLAGASH,Eagle Lake,101000201,Haymock Lake,Piscataquis,483740,5132055,46.34187533,-69.21129926,n/a,None known,n/a
9825,unnamed pond,Bethel,11,1.7,NA,NA,NA,NA,7.71,NA,NA,NA,615,ANDROSCOGGIN,UPPER ANDROSCOGGIN,Androscoggin River (2) at Rumford Point,104000202,Bryant Pond,Oxford,364023,4926103,44.47543856,-70.70973115,n/a,None known,n/a
9826,unnamed pond,T8 R11 WELS,2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,1035,ST. JOHN,UPPER ALLAGASH,Eagle Lake,101000201,Haymock Lake,Piscataquis,485696,5134460,46.36356683,-69.18594872,n/a,None known,n/a
9828,unnamed pond,T8 R11 WELS,11,0.8,NA,NA,NA,NA,NA,NA,NA,NA,1114,ST. JOHN,UPPER ALLAGASH,Eagle Lake,101000201,Haymock Lake,Piscataquis,483727,5131552,46.3373438,-69.21144236,n/a,None known,n/a
9829,unnamed pond,T36 MD BPP,5,0.4,NA,17,NA,NA,6.7700000000000005,NA,EUTRO,no dam,375,MACHIAS,WEST BRANCH-MOPANG,Androscoggin River (4) at Riley Dam,104000205,Canton,Oxford,398822,4924347,44.46535204,-70.27195457,n/a,None known,n/a
9830,unnamed pond,T8 R11 WELS,1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,1135,ST. JOHN,UPPER ALLAGASH,Eagle Lake,101000201,Haymock Lake,Piscataquis,484002,5134403,46.36301154,-69.20796528,n/a,None known,n/a
9832,unnamed pond,T8 R11 WELS,2,0.4,NA,NA,NA,NA,NA,NA,NA,NA,1030,ST. JOHN,UPPER ALLAGASH,Eagle Lake,101000201,Haymock Lake,Piscataquis,485072,5134264,46.36178954,-69.19405742,n/a,None known,n/a
9833,unnamed pond,Stoneham,3,0.4,NA,NA,NA,NA,0.21,NA,NA,NA,585,PRESUMPSCOT,SONGO-CROOKED,Sebago Lake,106000101,North Waterford,Oxford,355568,4900615,44.24444787,-70.80892017,n/a,None known,n/a
9834,unnamed pond,T8 R11 WELS,6,0.4,NA,NA,NA,NA,NA,NA,NA,NA,1170,ST. JOHN,UPPER ALLAGASH,Eagle Lake,101000201,Haymock Lake,Piscataquis,486476,5133133,46.35163726,-69.17577646,n/a,None known,n/a
9835,unnamed pond,Bristol,25,1.6,NA,NA,NA,NA,2.82,NA,NA,NA,65,COASTAL,DAMARISCOTTA,Damariscotta River,105000304,Bristol,Lincoln,457666,4871586,43.99620074,-69.52799325,n/a,None known,n/a
9836,unnamed pond,T8 R8 WELS,1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,800,ST. JOHN,MOOSELEUK-MUNSUNGAN,Millimagasset Stream,101000401,Grand Lake Seboeis,Penobscot,520141,5129056,46.31477716,-68.73840424,n/a,None known,n/a
9838,unnamed pond,Soldiertown Twp,1,0.3,NA,NA,NA,NA,NA,NA,NA,NA,325,PENOBSCOT,LOWER E. BR. PENOBSCOT,East Branch Penobscot River (3),102000205,Stacyville,Penobscot,530690,5071657,45.79778842,-68.60509023,n/a,None known,n/a
9839,Mill Pond,Steuben,27,1.7,NA,NA,374.55264,0.544401,0.8300000000000001,4.37,NA,NA,159,COASTAL,TUNK,Tunk Stream,105000210,Tunk Lake,Hancock,578573,4936891,44.58107542,-68.01026288,n/a,None known,n/a
9840,unnamed pond,Soldiertown Twp,1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,530,PENOBSCOT,LOWER E. BR. PENOBSCOT,East Branch Penobscot River (3),102000205,Whetstone Mtn,Penobscot,526528,5070223,45.78505879,-68.65871864,n/a,None known,n/a
9841,unnamed pond,Steuben,8,1.1,NA,NA,85.1256,0.081081,0.08,20.79,NA,NA,159,COASTAL,TUNK,Tunk Stream,105000210,Tunk Lake,Hancock,579003,4936657,44.57891847,-68.00488685,n/a,None known,n/a
9844,unnamed pond,Soldiertown Twp,1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,620,PENOBSCOT,LOWER E. BR. PENOBSCOT,East Branch Penobscot River (3),102000205,Whetstone Mtn,Penobscot,525645,5072646,45.80689743,-68.66995361,n/a,None known,n/a
9846,unnamed pond,Soldiertown Twp,2,0.3,NA,NA,NA,NA,NA,NA,NA,NA,615,PENOBSCOT,LOWER E. BR. PENOBSCOT,East Branch Penobscot River (3),102000205,Whetstone Mtn,Penobscot,525723,5072258,45.80340519,-68.6689672,n/a,None known,n/a
9848,unnamed pond,T7 R8 WELS,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,670,PENOBSCOT,SEBOEIS RIVER,Seboeis River,102000204,Hay Lake,Penobscot,522802,5121070,46.24282579,-68.70422286,n/a,None known,n/a
9850,unnamed pond,T3 R7 WELS,1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,355,PENOBSCOT,LOWER E. BR. PENOBSCOT,East Branch Penobscot River (2),102000203,Deasey Mtn,Penobscot,527858,5087470,45.94023205,-68.64061357,n/a,None known,n/a
9851,North Garland Pond,Dexter,6,0.5,NA,NA,NA,NA,NA,NA,NA,NA,710,PENOBSCOT,KENDUSKEAG,Kenduskeag Stream,102000510,Garland,Penobscot,481600,4988237,45.04734851,-69.23365287,n/a,None known,n/a
9852,unnamed pond,T3 R7 WELS,1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,375,PENOBSCOT,LOWER E. BR. PENOBSCOT,East Branch Penobscot River (3),102000205,Deasey Mtn,Penobscot,528277,5084022,45.90918794,-68.63541863,n/a,None known,n/a
9853,Grenell Pond,Greenville,4,0.4,7,18,48.6432,0.413127,0.05,11.07,MESO,no dam,1295,PENOBSCOT,SEBEC,Sebec River,102000403,Greenville,Piscataquis,459896,5034543,45.46326372,-69.51298046,n/a,None known,Coldwater
9855,Durgin Pond,Johnson Mountain Twp,14,0.8,3,9,38.04846782,0.274131,0.23,9.17,EUTRO,no dam,1595,KENNEBEC,UPPER KENNEBEC,Kennebec River (2) above The Forks,103000106,Long Pond,Somerset,419522,5040424,45.51270493,-70.03032638,n/a,None known,Coldwater
9857,Mansell Pond,Alton,6,0.4,4,18,NA,NA,0.11,NA,EUTRO,no dam,189,PENOBSCOT,LOWER MIDDLE PENOBSCOT,Birch Stream,102000507,Greenbush,Penobscot,520888,4987482,45.04048243,-68.73479176,n/a,None known,No fishery
9858,unnamed pond,Mount Chase,2,0.4,NA,NA,NA,NA,NA,NA,NA,NA,935,PENOBSCOT,SEBOEIS RIVER,Seboeis River,102000204,Shin Pond,Penobscot,534234,5101531,46.06649581,-68.55735451,n/a,None known,n/a
9860,unnamed pond,Mount Chase,4,0.4,NA,NA,NA,NA,NA,NA,NA,NA,835,PENOBSCOT,SEBOEIS RIVER,Seboeis River,102000204,Shin Pond,Penobscot,536500,5102843,46.07818947,-68.52795652,n/a,None known,n/a
9861,Lewiston Pond,Dole Brook Twp,675,0.9,18,50,244.675296,2.494206,12.700000000000001,1.03,EUTRO,surface increased <50%,1491,PENOBSCOT,N. & S. BR. PENOBSCOT,North Branch Penobscot River,102000101,Penobscot Lake,Somerset,410486,5090593,45.96307157,-70.15526554,n/a,None known,Coldwater
9862,unnamed pond,Mount Chase,0.4,0.1,NA,NA,NA,NA,NA,NA,NA,NA,905,PENOBSCOT,SEBOEIS RIVER,Seboeis River,102000204,Shin Pond,Penobscot,535566,5099932,46.05203332,-68.540247,n/a,None known,n/a
9863,Pond Farm Pond,Howland,139,3,2,11,1392.898032,1.768338,NA,1.52,EUTRO,surface increased >50%,185,PENOBSCOT,LOWER PISCATAQUIS,Seboeis Stream,102000405,Seboeis,Penobscot,523145,5016120,45.29820547,-68.70480917,n/a,None known,No fishery
9864,unnamed pond,Mount Chase,3,0.5,NA,NA,NA,NA,NA,NA,NA,NA,865,PENOBSCOT,SEBOEIS RIVER,West Branch Mattawamkeag River,102000301,Shin Pond,Penobscot,538393,5102780,46.07751665,-68.50348035,n/a,None known,n/a
